queried_structure,name,entry_id,formationenergy_id,duplicate_entry_id,icsd_id,prototype,spacegroup,composition,composition_generic,ntypes,natoms,volume_A3,formation_energy_eV_per_atom,stability_eV_per_atom,band_gap_eV,fit,calculation_label,unit_cell_json,sites_json
LiCoO2,LiCoO2,1548637,5917778,1477721.0,,,I41/amd,Co1 Li1 O2,ABC2,3,8,65.1977,-1.567000758423302,0.12643464250000047,0.0,standard,static,"[[-1.988252349, 1.988252349, 4.123150248], [1.988252349, -1.988252349, 4.123150248], [1.988252349, 1.988252349, -4.123150248]]","[""Co @ 0 0 0"", ""Co @ 0.75 0.25 0.5"", ""Li @ 0.5 0.5 0"", ""Li @ 0.25 0.75 0.5"", ""O @ 0.235 0.235 0"", ""O @ 0.765 0.765 0"", ""O @ 0.515 0.0155 0.5"", ""O @ 0.985 0.485 0.5""]"
LiCoO2,LiCoO2,1738201,6035510,1738201.0,,,Pmmn,Co1 Li1 O2,ABC2,3,8,70.3005,-1.5560481496733027,0.13738725124999984,0.44700000000000006,standard,static,"[[4.185209, 0.0, 0.0], [0.0, 2.890135, 0.0], [0.0, 0.0, 5.81197]]","[""Co @ 0 0 0.0179"", ""Co @ 0.5 0.5 0.732"", ""Li @ 0.5 0.5 0.257"", ""Li @ 0 0 0.493"", ""O @ 0 0.5 0.234"", ""O @ 0.5 0 0.516"", ""O @ 0 0.5 0.767"", ""O @ 0.5 0 0.983""]"
LiCoO2,LiCoO2,1751954,6071391,1751954.0,,,Pna21,Co1 Li1 O2,ABC2,3,16,171.263,-1.5813821046733025,0.11205329625000005,1.0179999999999998,standard,static,"[[4.954394, 0.0, 0.0], [-0.000276, 5.499276, 0.0], [0.0, 0.0, 6.285893]]","[""Co @ 0.994 0.082 0.126"", ""Co @ 0.994 0.582 0.374"", ""Co @ 0.494 0.418 0.626"", ""Co @ 0.494 0.918 0.874"", ""Li @ 0.495 0.42 0.125"", ""Li @ 0.495 0.92 0.375"", ""Li @ 0.995 0.08 0.625"", ""Li @ 0.995 0.58 0.875"", ""O @ 0.375 0.0829 0.115"", ""O @ 0.893 0.406 0.133"", ""O @ 0.893 0.906 0.367"", ""O @ 0.375 0.583 0.385"", ""O @ 0.875 0.417 0.615"", ""O @ 0.393 0.0942 0.633"", ""O @ 0.393 0.594 0.867"", ""O @ 0.875 0.917 0.885""]"
LiCoO2,LiCoO2,1764922,6071448,1751954.0,,,P41212,Co1 Li1 O2,ABC2,3,16,174.112,-1.5605244715483026,0.13291092937499993,0.8220000000000001,standard,static,"[[5.227286, 0.0, 0.0], [0.0, 5.227286, 0.0], [0.0, 0.0, 6.372001]]","[""Co @ 0.182 0.182 0"", ""Co @ 0.318 0.682 0.25"", ""Co @ 0.818 0.818 0.5"", ""Co @ 0.682 0.318 0.75"", ""Li @ 0.819 0.819 0"", ""Li @ 0.681 0.319 0.25"", ""Li @ 0.181 0.181 0.5"", ""Li @ 0.319 0.681 0.75"", ""O @ 0.199 0.823 0.00439"", ""O @ 0.301 0.323 0.246"", ""O @ 0.677 0.699 0.254"", ""O @ 0.177 0.801 0.496"", ""O @ 0.801 0.177 0.504"", ""O @ 0.699 0.677 0.746"", ""O @ 0.323 0.301 0.754"", ""O @ 0.823 0.199 0.996""]"
LiCoO2,LiCoO2,2070250,6279176,5701.0,,,R-3m,Co1 Li1 O2,ABC2,3,4,31.6088,-1.6896691384233025,0.003766262500000117,2.494,standard,static,"[[1.407055246, 0.812363725, 4.608873943], [-1.407055246, 0.812363725, 4.608873943], [0.0, -1.62472745, 4.608873943]]","[""Co @ 0.5 0.5 0.5"", ""Li @ 0 0 0"", ""O @ 0.241 0.241 0.241"", ""O @ 0.759 0.759 0.759""]"
LiCoO2,LiCoO2,2070282,6279448,1477721.0,,,I41/amd,Co1 Li1 O2,ABC2,3,8,68.8852,-1.5476792446733025,0.14575615625000005,0.6350000000000002,standard,static,"[[-2.067759021, 2.067759021, 4.027780922], [2.067759021, -2.067759021, 4.027780922], [2.067759021, 2.067759021, -4.027780922]]","[""Co @ 0 0 0"", ""Co @ 0.75 0.25 0.5"", ""Li @ 0.5 0.5 0"", ""Li @ 0.25 0.75 0.5"", ""O @ 0.237 0.237 0"", ""O @ 0.763 0.763 0"", ""O @ 0.513 0.0132 0.5"", ""O @ 0.987 0.487 0.5""]"
LiCoO2,LiCoO2,2070314,6279536,677746.0,,,Fd-3m,Co1 Li1 O2,ABC2,3,16,125.785,-1.6872375240483022,0.0061978768750003965,2.3670000000000004,standard,static,"[[0.0, 3.976794286, 3.976794286], [3.976794286, 0.0, 3.976794286], [3.976794286, 3.976794286, 0.0]]","[""Co @ 0.625 0.625 0.125"", ""Co @ 0.625 0.125 0.625"", ""Co @ 0.125 0.625 0.625"", ""Co @ 0.625 0.625 0.625"", ""Li @ 0.125 0.125 0.125"", ""Li @ 0.625 0.125 0.125"", ""Li @ 0.125 0.625 0.125"", ""Li @ 0.125 0.125 0.625"", ""O @ 0.384 0.384 0.384"", ""O @ 0.848 0.384 0.384"", ""O @ 0.384 0.848 0.384"", ""O @ 0.866 0.866 0.402"", ""O @ 0.384 0.384 0.848"", ""O @ 0.866 0.402 0.866"", ""O @ 0.402 0.866 0.866"", ""O @ 0.866 0.866 0.866""]"
LiCoO2,LiCoO2,2077790,6308061,5701.0,,,R-3m,Co1 Li1 O2,ABC2,3,4,31.5449,-1.6890550809233025,0.004380320000000104,2.4950000000000006,standard,static,"[[1.402523592, 0.809747373, 4.62932919], [-1.402523592, 0.809747373, 4.62932919], [0.0, -1.619494747, 4.62932919]]","[""Co @ 0.5 0.5 0.5"", ""Li @ 0 0 0"", ""O @ 0.241 0.241 0.241"", ""O @ 0.759 0.759 0.759""]"
LiCoO2,LiCoO2,2077814,6308062,2077814.0,,,P63mc,Co1 Li1 O2,ABC2,3,8,63.8179,-1.672554664673302,0.02088073625000053,2.276,standard,static,"[[2.799239057, 0.0, 0.0], [-1.399619529, 2.424212135, 0.0], [0.0, 0.0, 9.404423623]]","[""Co @ 0.667 0.333 0.00046"", ""Co @ 0.333 0.667 0.5"", ""Li @ 0.667 0.333 0.258"", ""Li @ 0.333 0.667 0.758"", ""O @ 0.333 0.667 0.111"", ""O @ 0 0 0.39"", ""O @ 0.667 0.333 0.611"", ""O @ 0 0 0.89""]"
LiCoO2,LiCoO2,2086235,6315249,5701.0,,,R-3m,Co1 Li1 O2,ABC2,3,4,31.9296,-1.6929574484233019,0.0004779525000007112,2.495,standard,static,"[[1.406657084, 0.812133846, 4.658285496], [-1.406657084, 0.812133846, 4.658285496], [0.0, -1.624267692, 4.658285496]]","[""Co @ 0.5 0.5 0.5"", ""Li @ 0 0 0"", ""O @ 0.241 0.241 0.241"", ""O @ 0.759 0.759 0.759""]"
LiCoO2,LiCoO2,2086403,6316499,2077814.0,,,P63mc,Co1 Li1 O2,ABC2,3,8,64.3507,-1.6751029496733025,0.018332451250000048,2.4799999999999995,standard,static,"[[2.80002776, 0.0, 0.0], [-1.40001388, 2.424895171, 0.0], [0.0, 0.0, 9.477586723]]","[""Co @ 0.667 0.333 0.000489"", ""Co @ 0.333 0.667 0.5"", ""Li @ 0.667 0.333 0.258"", ""Li @ 0.333 0.667 0.758"", ""O @ 0.333 0.667 0.11"", ""O @ 0 0 0.391"", ""O @ 0.667 0.333 0.61"", ""O @ 0 0 0.891""]"
LiCoO2,LiCoO2,2108592,6336221,2108592.0,,,P-1,Co1 Li1 O2,ABC2,3,16,127.95,-1.692436992798302,0.0009984081250005161,2.3590000000000004,standard,static,"[[5.596975885, 0.0, 0.0], [-2.792616079, 4.86420028, 0.0], [-0.002050863, -3.234640204, 4.699742966]]","[""Co @ 0 0.25 0.5"", ""Co @ 0.5 0.25 0.5"", ""Co @ 0.5 0.75 0.5"", ""Co @ 0 0.75 0.5"", ""Li @ 0.00125 0.752 0.000349"", ""Li @ 0.499 0.749 0.000521"", ""Li @ 0.501 0.251 0.999"", ""Li @ 0.999 0.248 1"", ""O @ 0.26 0.77 0.279"", ""O @ 0.76 0.77 0.279"", ""O @ 0.76 0.27 0.279"", ""O @ 0.26 0.27 0.279"", ""O @ 0.74 0.73 0.721"", ""O @ 0.24 0.73 0.721"", ""O @ 0.24 0.23 0.721"", ""O @ 0.74 0.23 0.721""]"
LiCoO2,LiCoO2,2120951,6337902,2120951.0,,,C2/m,Co1 Li1 O2,ABC2,3,16,131.711,-1.5107685284233021,0.18266687250000047,0.0,standard,static,"[[4.723607214, -1.42597294, 0.0], [4.723607214, 1.42597294, 0.0], [-1.791360615, 0.0, 9.777030725]]","[""Co @ 0.249 0.249 0.123"", ""Co @ 0.0126 0.0126 0.266"", ""Co @ 0.987 0.987 0.734"", ""Co @ 0.751 0.751 0.877"", ""Li @ 0.5 0.5 0"", ""Li @ 0.758 0.758 0.384"", ""Li @ 0.5 0.5 0.5"", ""Li @ 0.242 0.242 0.616"", ""O @ 0.86 0.86 0.0632"", ""O @ 0.629 0.629 0.177"", ""O @ 0.374 0.374 0.295"", ""O @ 0.12 0.12 0.43"", ""O @ 0.88 0.88 0.57"", ""O @ 0.626 0.626 0.705"", ""O @ 0.371 0.371 0.823"", ""O @ 0.14 0.14 0.937""]"
LiCoO2,LiCoO2,2120920,6337935,2120920.0,,,C2/m,Co1 Li1 O2,ABC2,3,16,132.111,-1.549111724048302,0.14432367687500047,0.0,standard,static,"[[4.781673473, -1.449403835, 0.0], [4.781673473, 1.449403835, 0.0], [-2.097366679, 0.0, 9.530994755]]","[""Co @ 0.5 0.5 0"", ""Co @ 0.741 0.741 0.353"", ""Co @ 0.5 0.5 0.5"", ""Co @ 0.259 0.259 0.647"", ""Li @ 0.261 0.261 0.112"", ""Li @ 0.994 0.994 0.242"", ""Li @ 0.00624 0.00624 0.758"", ""Li @ 0.739 0.739 0.888"", ""O @ 0.89 0.89 0.0548"", ""O @ 0.626 0.626 0.184"", ""O @ 0.375 0.375 0.322"", ""O @ 0.13 0.13 0.444"", ""O @ 0.87 0.87 0.556"", ""O @ 0.625 0.625 0.678"", ""O @ 0.374 0.374 0.816"", ""O @ 0.11 0.11 0.945""]"
LiCoO2,LiCoO2,2171667,6398766,677746.0,,,Fd-3m,Co1 Li1 O2,ABC2,3,16,127.28,-1.691089815923302,0.002345585000000483,2.5589999999999997,standard,static,"[[0.0, 3.992486599, 3.992486599], [3.992486599, 0.0, 3.992486599], [3.992486599, 3.992486599, 0.0]]","[""Co @ 0.125 0.125 0.125"", ""Co @ 0.625 0.125 0.125"", ""Co @ 0.125 0.625 0.125"", ""Co @ 0.125 0.125 0.625"", ""Li @ 0.625 0.625 0.125"", ""Li @ 0.625 0.125 0.625"", ""Li @ 0.125 0.625 0.625"", ""Li @ 0.625 0.625 0.625"", ""O @ 0.884 0.884 0.348"", ""O @ 0.902 0.366 0.366"", ""O @ 0.366 0.366 0.366"", ""O @ 0.366 0.902 0.366"", ""O @ 0.884 0.348 0.884"", ""O @ 0.348 0.884 0.884"", ""O @ 0.884 0.884 0.884"", ""O @ 0.366 0.366 0.902""]"
NaFeO2,NaFeO2,6858,4066143,6858.0,37157.0,NaCrS2,R-3m,Fe1 Na1 O2,ABC2,3,4,41.9682,-1.80917220525585,0.002843844999998124,1.679,standard,static,"[[5.613564, 0.009446, 0.00574], [4.799944, 2.910796, 0.00574], [4.799944, 1.34604, 2.58088]]","[""Fe @ 0.5 0.5 0.5"", ""Na @ 0 0 0"", ""O @ 0.235 0.235 0.235"", ""O @ 0.765 0.765 0.765""]"
NaFeO2,NaFeO2,6335,4781778,5246.0,33768.0,LiAlO2-gamma,P41212,Fe1 Na1 O2,ABC2,3,16,221.774,-1.76834647338085,0.04366957687499817,1.804,standard,static,"[[5.498942, 0.0, 0.0], [0.0, 5.498942, 0.0], [0.0, 0.0, 7.334207]]","[""Fe @ 0.187 0.187 0"", ""Fe @ 0.313 0.687 0.25"", ""Fe @ 0.813 0.813 0.5"", ""Fe @ 0.687 0.313 0.75"", ""Na @ 0.797 0.797 0"", ""Na @ 0.703 0.297 0.25"", ""Na @ 0.203 0.203 0.5"", ""Na @ 0.297 0.703 0.75"", ""O @ 0.222 0.845 0.0333"", ""O @ 0.278 0.345 0.217"", ""O @ 0.655 0.722 0.283"", ""O @ 0.155 0.778 0.467"", ""O @ 0.778 0.155 0.533"", ""O @ 0.722 0.655 0.717"", ""O @ 0.345 0.278 0.783"", ""O @ 0.845 0.222 0.967""]"
NaFeO2,NaFeO2,5246,4781877,5246.0,27117.0,NaFeO2(beta),Pna21,Fe1 Na1 O2,ABC2,3,16,216.631,-1.77652366650585,0.0354923837499983,1.811,standard,static,"[[5.672066, 0.0, 0.0], [0.0, 7.171119, 0.0], [0.0, 0.0, 5.325886]]","[""Fe @ 0.0706 0.127 0.993"", ""Fe @ 0.571 0.373 0.993"", ""Fe @ 0.429 0.627 0.493"", ""Fe @ 0.929 0.873 0.493"", ""Na @ 0.0754 0.622 0.981"", ""Na @ 0.575 0.878 0.981"", ""Na @ 0.425 0.122 0.481"", ""Na @ 0.925 0.378 0.481"", ""O @ 0.0434 0.0935 0.345"", ""O @ 0.543 0.406 0.345"", ""O @ 0.107 0.658 0.411"", ""O @ 0.607 0.842 0.411"", ""O @ 0.457 0.594 0.845"", ""O @ 0.957 0.906 0.845"", ""O @ 0.393 0.158 0.911"", ""O @ 0.893 0.342 0.911""]"
NaFeO2,NaFeO2,43156,4852173,43156.0,33769.0,LiAlO2-gamma,P41212,Fe1 Na1 O2,ABC2,3,16,222.444,-1.76911687338085,0.042899176874998224,1.802,standard,static,"[[5.508903, 0.0, 0.0], [0.0, 5.508903, 0.0], [0.0, 0.0, 7.329785]]","[""Fe @ 0.187 0.187 0"", ""Fe @ 0.313 0.687 0.25"", ""Fe @ 0.813 0.813 0.5"", ""Fe @ 0.687 0.313 0.75"", ""Na @ 0.798 0.798 0"", ""Na @ 0.702 0.298 0.25"", ""Na @ 0.202 0.202 0.5"", ""Na @ 0.298 0.702 0.75"", ""O @ 0.222 0.846 0.0333"", ""O @ 0.278 0.346 0.217"", ""O @ 0.654 0.722 0.283"", ""O @ 0.154 0.778 0.467"", ""O @ 0.778 0.154 0.533"", ""O @ 0.722 0.654 0.717"", ""O @ 0.346 0.278 0.783"", ""O @ 0.846 0.222 0.967""]"
NaFeO2,NaFeO2,711343,4957257,6858.0,,,R-3m,Fe1 Na1 O2,ABC2,3,4,42.2599,-1.81111073025585,0.0009053199999982109,1.676,standard,static,"[[-1.511815, 2.618542, 0.0], [3.02363, 0.0, 0.0], [1.511815, -0.872847, -5.337532]]","[""Fe @ 0.5 0.5 0.5"", ""Na @ 0 0 0"", ""O @ 0.766 0.234 0.297"", ""O @ 0.234 0.766 0.703""]"
NaFeO2,NaFeO2,711342,4957536,711342.0,,,I41/amd,Fe1 Na1 O2,ABC2,3,8,83.7392,-1.51174590440229,0.30027014585355816,0.0,standard,static,"[[-4.363575, 0.0, 0.0], [0.0, -4.363575, 0.0], [2.181787, 2.181787, 4.397887]]","[""Fe @ 0 0 0"", ""Fe @ 0.25 0.75 0.5"", ""Na @ 0.5 0.5 0"", ""Na @ 0.75 0.25 0.5"", ""O @ 0.0284 0.528 0.0568"", ""O @ 0.222 0.222 0.443"", ""O @ 0.778 0.778 0.557"", ""O @ 0.472 0.972 0.943""]"
NaFeO2,NaFeO2,711344,4979175,711344.0,,,P1,Fe1 Na1 O2,ABC2,3,16,165.947,-1.73411514088085,0.07790090937499827,1.499,standard,static,"[[-4.269608, 0.006267, -2.986149], [4.406394, 0.00789, -3.290328], [-0.058908, -6.106612, 3.146106]]","[""Fe @ 0.0577 0.309 0.121"", ""Fe @ 0.683 0.434 0.37"", ""Fe @ 0.314 0.565 0.632"", ""Fe @ 0.941 0.689 0.88"", ""Na @ 0.57 0.818 0.139"", ""Na @ 0.193 0.942 0.385"", ""Na @ 0.807 0.0574 0.615"", ""Na @ 0.43 0.181 0.861"", ""O @ 0.834 0.539 0.123"", ""O @ 0.295 0.0869 0.126"", ""O @ 0.426 0.637 0.374"", ""O @ 0.947 0.237 0.374"", ""O @ 0.051 0.763 0.625"", ""O @ 0.574 0.363 0.626"", ""O @ 0.17 0.462 0.872"", ""O @ 0.708 0.916 0.876""]"
NaFeO2,NaFeO2,1387267,5760778,1387267.0,,,P63/mmc,Fe1 Na1 O2,ABC2,3,8,84.0532,-1.79463709525585,0.01737895499999831,1.692,standard,static,"[[3.005014166, 0.0, 0.0], [-1.502507083, 2.602418607, 0.0], [0.0, 0.0, 10.748075839]]","[""Fe @ 0 0 0"", ""Fe @ 0 0 0.5"", ""Na @ 0.333 0.667 0.25"", ""Na @ 0.667 0.333 0.75"", ""O @ 0.667 0.333 0.102"", ""O @ 0.667 0.333 0.398"", ""O @ 0.333 0.667 0.602"", ""O @ 0.333 0.667 0.898""]"
NaFeO2,NaFeO2,1384591,5763003,1384591.0,,,Imm2,Fe1 Na1 O2,ABC2,3,4,55.9548,-1.28861547275585,0.5234005774999981,1.126,standard,static,"[[-1.397318728, 2.524524825, 3.965539455], [1.397318728, -2.524524825, 3.965539455], [1.397318728, 2.524524825, -3.965539455]]","[""Fe @ 0.775 0.775 0"", ""Na @ 0.455 0.455 0"", ""O @ 0.5 0.241 0.259"", ""O @ 0.982 0.241 0.741""]"
NaFeO2,NaFeO2,1442009,5812116,6858.0,,,C2/m,Fe1 Na1 O2,ABC2,3,4,42.0869,-1.80855018275585,0.00346586749999811,1.699,standard,static,"[[2.640790244, -1.494935435, 0.0], [2.640790244, 1.494935435, 0.0], [-1.820325187, 0.0, 5.33041123]]","[""Fe @ 0 0 0"", ""Na @ 0.5 0.5 0.5"", ""O @ 0.735 0.735 0.205"", ""O @ 0.265 0.265 0.795""]"
NaFeO2,NaFeO2,1441740,5814910,1441740.0,,,Pmmn,Fe1 Na1 O2,ABC2,3,8,84.4301,-1.75154623525585,0.06046981499999826,1.196,standard,static,"[[2.949024529, 0.0, 0.0], [0.0, 4.439647129, 0.0], [0.0, 0.0, 6.448673015]]","[""Fe @ 0.5 0.5 0.127"", ""Fe @ 0 0 0.873"", ""Na @ 0 0 0.385"", ""Na @ 0.5 0.5 0.615"", ""O @ 0.5 0 0.0927"", ""O @ 0 0.5 0.328"", ""O @ 0.5 0 0.672"", ""O @ 0 0.5 0.907""]"
NaFeO2,NaFeO2,1443236,5815071,1387267.0,,,P63/mmc,Fe1 Na1 O2,ABC2,3,8,84.029,-1.79452450900585,0.0174915412499983,1.663,standard,static,"[[3.005253793, 0.0, 0.0], [-1.502626896, 2.60262613, 0.0], [0.0, 0.0, 10.743265539]]","[""Fe @ 0 0 0"", ""Fe @ 0 0 0.5"", ""Na @ 0.333 0.667 0.25"", ""Na @ 0.667 0.333 0.75"", ""O @ 0.667 0.333 0.102"", ""O @ 0.667 0.333 0.398"", ""O @ 0.333 0.667 0.602"", ""O @ 0.333 0.667 0.898""]"
NaFeO2,NaFeO2,2106763,6333902,6858.0,,,R-3m,Fe1 Na1 O2,ABC2,3,4,42.3439,-1.8120160502558482,0.0,1.6629999999999998,standard,static,"[[1.510252539, 0.87194471, 5.359207719], [-1.510252539, 0.87194471, 5.359207719], [0.0, -1.74388942, 5.359207719]]","[""Fe @ 0.5 0.5 0.5"", ""Na @ 0 0 0"", ""O @ 0.235 0.235 0.235"", ""O @ 0.765 0.765 0.765""]"
NaFeO2,NaFeO2,2106863,6333940,1387267.0,,,P63mc,Fe1 Na1 O2,ABC2,3,8,85.3351,-1.7811139802558484,0.03090206999999978,1.54,standard,static,"[[3.008824407, 0.0, 0.0], [-1.504412203, 2.605718372, 0.0], [0.0, 0.0, 10.884376047]]","[""Fe @ 0.667 0.333 0.000865"", ""Fe @ 0.333 0.667 0.501"", ""Na @ 0.667 0.333 0.256"", ""Na @ 0.333 0.667 0.756"", ""O @ 0.333 0.667 0.102"", ""O @ 0 0 0.4"", ""O @ 0.667 0.333 0.602"", ""O @ 0 0 0.9""]"
NaFeO2,NaFeO2,2110679,6335201,,,,R3m,Fe1 Na1 O2,ABC2,3,4,42.931,-1.7714634302558485,0.040552619999999706,1.6820000000000004,standard,static,"[[1.500458523, 0.866290132, 5.504682219], [-1.500458523, 0.866290132, 5.504682219], [0.0, -1.732580264, 5.504682219]]","[""Fe @ 0.998 0.998 0.998"", ""Na @ 0.168 0.168 0.168"", ""O @ 0.398 0.398 0.398"", ""O @ 0.597 0.597 0.597""]"
NaFeO2,NaFeO2,2110779,6335249,1387267.0,,,P63/mmc,Fe1 Na1 O2,ABC2,3,8,85.2346,-1.7991655852558486,0.012850464999999645,1.69,standard,static,"[[3.014713418, 0.0, 0.0], [-1.507356709, 2.610818405, 0.0], [0.0, 0.0, 10.829126219]]","[""Fe @ 0 0 0"", ""Fe @ 0 0 0.5"", ""Na @ 0.667 0.333 0.25"", ""Na @ 0.333 0.667 0.75"", ""O @ 0.333 0.667 0.101"", ""O @ 0.333 0.667 0.399"", ""O @ 0.667 0.333 0.601"", ""O @ 0.667 0.333 0.899""]"
SrTiO3,SrTiO3,4199,4070331,4199.0,23076.0,CaTiO3,Pm-3m,O3 Sr1 Ti1,ABC3,3,5,59.9366,-3.35096099028451,0.0030707909999945215,1.887,standard,static,"[[3.913489, 0.0, 0.0], [0.0, 3.913489, 0.0], [0.0, 0.0, 3.913489]]","[""O @ 0.5 0.5 0"", ""O @ 0.5 0 0.5"", ""O @ 0 0.5 0.5"", ""Sr @ 0 0 0"", ""Ti @ 0.5 0.5 0.5""]"
SrTiO3,SrTiO3,10213,4090095,22458.0,56718.0,Cr3AsN,I4/mcm,O3 Sr1 Ti1,ABC3,3,10,119.743,-3.3509864702845,0.0030453110000046024,1.87,standard,static,"[[-5.530785, 0.0, 0.0], [0.0, -5.530785, 0.0], [2.765392, 2.765392, 3.914493]]","[""O @ 0.259 0.241 0"", ""O @ 0.759 0.259 0"", ""O @ 0.241 0.741 0"", ""O @ 0.741 0.759 0"", ""O @ 0.25 0.25 0.5"", ""O @ 0.75 0.75 0.5"", ""Sr @ 0.75 0.25 0.5"", ""Sr @ 0.25 0.75 0.5"", ""Ti @ 0 0 0"", ""Ti @ 0.5 0.5 0""]"
SrTiO3,SrTiO3,22458,4090830,22458.0,182248.0,,Ima2,O3 Sr1 Ti1,ABC3,3,10,119.622,-3.3524676652845,0.0015641160000048338,2.021,standard,static,"[[0.0, 5.51867, 0.0], [0.0, 0.0, -5.519329], [-3.927278, -2.759335, 2.759665]]","[""O @ 0.5 0.254 0"", ""O @ 0 0.754 0"", ""O @ 0.525 0.228 0.5"", ""O @ 0.0255 0.279 0.5"", ""O @ 0.475 0.728 0.5"", ""O @ 0.975 0.779 0.5"", ""Sr @ 0 0.249 0"", ""Sr @ 0.5 0.749 0"", ""Ti @ 0.75 0.498 0.5"", ""Ti @ 0.25 0.998 0.5""]"
SrTiO3,SrTiO3,353479,4301415,4199.0,,CubicPerovskite_SrFeO3,Pm-3m,O3 Sr1 Ti1,ABC3,3,5,60.2183,-3.35266432028451,0.0013674609999947407,1.88,standard,static,"[[3.919609, 0.0, 0.0], [0.0, 3.919609, 0.0], [0.0, 0.0, 3.919609]]","[""O @ 0.5 0.5 0"", ""O @ 0.5 0 0.5"", ""O @ 0 0.5 0.5"", ""Sr @ 0 0 0"", ""Ti @ 0.5 0.5 0.5""]"
SrTiO3,SrTiO3,354429,4337214,354429.0,,CubicPerovskite_SrFeO3,Pm-3m,O3 Sr1 Ti1,ABC3,3,5,82.562,-0.610416572284505,2.7436152089999997,0.0,standard,static,"[[4.354385, 0.0, 0.0], [0.0, 4.354385, 0.0], [0.0, 0.0, 4.354385]]","[""O @ 0.5 0.5 0"", ""O @ 0.5 0 0.5"", ""O @ 0 0.5 0.5"", ""Sr @ 0.5 0.5 0.5"", ""Ti @ 0 0 0""]"
